Cancelled By,RTD Ref,State,Station Name (LEA),FSC,NIIN,Item Name,UI,Quantity,Acquisition Value,DEMIL Code,Date Requested,Justification,Reason Cancelled
SYSTEM,1745780,KY,BOYLE COUNTY SHERIFF DEPT,2310,010095273,"BUS,MOTOR",EA,1,55430,A,2016-12-08 11:45:17,"WILL BE USED BY SHERIFF'S OFFICE FOR TRANSPORTATION OF PRISONERS, DEPUTIES FOR SPECIAL EVENTS, EMERGENCY PREPAREDNESS, ETC.  OBTAINING THIS VEHICLE WILL GREATLY REDUCE BURDEN ON OUR AGENCIES VEHICLE BUDGET. ",Requested DTID is no longer in the inventory.
SYSTEM,1684998,KY,BRANDENBURG POLICE DEPT,6525,DSXRAY000,"X-RAY EQUIP, SUPPLIES: MED, DENTAL, VET",EA,1,3353.16,A,2016-10-03 23:16:34,"WOULD LIKE TO ACQUIRE THIS PROPERTY FOR OUR DEPT. TO USE DURING VENUES AND EVENTS WHERE SECURITY IS AT A HEIGHTENED LEVEL TO CHECK BACK PACKS, BAGS, PURSES, CASES, ETC. FOR WEAPONS AND OR CONTRABAND. ",Requested DTID is no longer in the inventory.
SYSTEM,1690476,KY,BRANDENBURG POLICE DEPT,2330,DSTRAILE1,TRAILER,EA,1,54300,A,2016-10-10 10:29:58,"WOULD LIKE TO ACQUIRE THIS PROPERTY FOR OUR DEPT. TO USE AS A MOBILE COMMAND CENTER DURING MAJOR EMERGENCY SITUATIONS SUCH AS ACTIVE SHOOTER, HOSTAGE STANDOFFS, WEATHER EMERGENCIES, SEARCH AND RESCUE OPS.",Requested DTID is no longer in the inventory.
SYSTEM,1690477,KY,BRANDENBURG POLICE DEPT,2330,DSTRAILE1,TRAILER,EA,1,25000,A,2016-10-10 10:30:40,"WOULD LIKE TO ACQUIRE THIS PROPERTY FOR OUR DEPT. TO USE AS A MOBILE COMMAND CENTER DURING MAJOR EMERGENCY SITUATIONS SUCH AS ACTIVE SHOOTER, HOSTAGE STANDOFFS, WEATHER EMERGENCIES, SEARCH AND RESCUE OPS.",Requested DTID is no longer in the inventory.
SYSTEM,1690478,KY,BRANDENBURG POLICE DEPT,4940,010890129,"SERVICING PLATFORM,SELF-PROPELLED",EA,1,98000,A,2016-10-10 10:35:51,"WOULD LIKE TO ACQUIRE THIS PROPERTY FOR OUR DEPT. TO USE IN ADJUSTING OUR DEPTS. SECURITY CAMERAS THAT ARE PLACED WITHIN OUR CITY THAT CAN ONLY BE REACHED BY THIS TYPE OF EQUIPMENT. ALSO, FOR OUR AGENCY TO USE AS OBSERVATION PLATFORM AT TRAINING RANGES AND DURING SITUATIONS THAT MAY ARISE SUCH AS AN ACTIVE SHOOTER OR BOMB THREAT AT ANY ONE OF OUR 6 SCHOOLS LOCATED WITHIN OUR CITY LIMITS.",Requested DTID is no longer in the inventory.
SYSTEM,1693910,KY,BRANDENBURG POLICE DEPT,4940,DSMSCREPE,MISC MAINTENANCE AND REPAIR SHOP,EA,1,250,A,2016-10-14 00:57:37,"WOULD LIKE TO ACQUIRE THIS PROPERTY FOR AGENCY TO USE TO KEEP PATROL VEHICLES, OFF ROAD PATROL VEHICLES AND EQUIPMENT CLEANED AND MAINTAINED IN GOO SERVICEABLE ORDER. ",Requested DTID is no longer in the inventory.
SYSTEM,1693909,KY,BRANDENBURG POLICE DEPT,4235,DSHAZCLEA,HAZMAT SPILL CONTAINMENT AND CLEAN-UP EQ,EA,6,198.8,A,2016-10-14 00:57:37,WOULD LIKE TO ACQUIRE THIS PROPERTY FOR OUR AGENCY TO USE WHEN SERVICING DEPT. PATROL VEHICLES AND EQUIPMENT TO HELP KEEP HAZARDOUS MATERIAL SUCH AS OIL AND FUELS CONTAINED. ,Requested DTID is no longer in the inventory.
SYSTEM,1698578,KY,BRANDENBURG POLICE DEPT,6525,DSXRAY000,"X-RAY EQUIP, SUPPLIES: MED, DENTAL, VET",EA,1,3353.16,A,2016-10-19 14:16:42,"WOULD LIKE TO ACQUIRE THIS PROPERTY FOR OUR AGENCY TO USE FOR SCREENING ITEMS SUCH AS BACK PACKS, HAND BAGS, ETC. AT LARGE CROWD VENUES IN OUR AGENCIES JURISDICTION WHERE HEIGHTENED SECURITY IS PARAMOUNT. ",\nSales Order #: 2056491064\nRTD Screening Code: DOD
SYSTEM,1708994,KY,BRANDENBURG POLICE DEPT,4940,010890129,"SERVICING PLATFORM,SELF-PROPELLED",EA,1,98000,A,2016-10-27 14:12:36,"WOULD LIKE TO ACQUIRE THIS PROPERTY FOR OUR AGENCIES USE IN BUILDING AND MAINTAINING TRAINING FACILITIES, AS MOBILE OBSERVATION TOWER, MAINTENANCE ON OFF SITE COMMAND CENTER.",\nSales Order #: 2057156028\nRTD Screening Code: DOD
SYSTEM,1719658,KY,BRANDENBURG POLICE DEPT,4520,014789207,"HEATER,SPACE",EA,4,1338.98,A,2016-11-07 21:06:17,"OUR AGENCY WOULD LIKE TO ACQUIRE THIS PROPERTY FOR IN EMERGENCY SHELTERS, STAGING AREAS, AS WELL AS COMMAND CENTERS DURING INCLEMENT WEATHER AND POWER OUTAGES.",Requested DTID is no longer in the inventory.
SYSTEM,1724863,KY,BRANDENBURG POLICE DEPT,4520,014789207,"HEATER,SPACE",EA,2,1338.98,A,2016-11-15 06:09:12,"OUR AGENCY WOULD LIKE TO ACQUIRE THIS PROPERTY FOR USE IN EMERGENCY SHELTERS, STAGING AREAS, COMMAND CENTERS, ETC. DURING EMERGENCY SITUATIONS IN ENCLEMENT WEATHER. ALSO USE ON OUR AGENCY'S FIREARMS TRAINING RANGE. ",Requested DTID is no longer in the inventory.
SYSTEM,1724865,KY,BRANDENBURG POLICE DEPT,8145,DSCASE004,SHIPPING CASE,EA,10,148.5,A,2016-11-15 06:17:19,"OUR AGENCY WOULD LIKE TO ACQUIRE THIS PROPERTY FOR OUR DEPT. TO USE FOR STORING AND TRANSPORTING DEPT. EQUIPMENT, SUPPLIES, AMMUNITION, ETC. DURING MAJOR EMERGENCIES SUCH AS NATURAL DISASTER, ACTIVE SHOOTER, LARGE SCALE DEMONSTRATIONS, ETC. ",\nSales Order #: 2058683072\nRTD Screening Code: DOD
SYSTEM,1725982,KY,BRANDENBURG POLICE DEPT,4520,014789207,"HEATER,SPACE",EA,4,1338.98,A,2016-11-16 11:25:51,"OUR AGENCY WOULD LIKE TO ACQUIRE THIS PROPERTY FOR USE IN EMERGENCY SHELTERS, STAGING AREAS, COMMAND CENTERS, AND TRAINING RANGES DURING INCLEMENT WEATHER.",NULL
SYSTEM,1725984,KY,BRANDENBURG POLICE DEPT,2340,DSMTRCYCL,MOTORCYCLE,EA,1,5648.67,A,2016-11-16 11:32:16,"DUE TO TERRAIN ON OUR PUBLIC WALKING TRAIL, PUBLIC EVENTS, AND CROWD SIZES AT EVENTS, THESE VEHICLES ARE A VITAL NEED FOR OUR DEPARTMENT FOR QUICK AND SAFE EMERGENCY RESPONSE. ALSO DURING NATURAL DISASTERS AND SEVER OR INCLEMENT WEATHER, THEY ARE NEEDED TO REACH SOME OF OUR CITIES RESIDENCE. ALSO WOULD BE USED FOR RESCUE AND RECOVERY EFFORTS AS WELL AS DRUG RATIFICATION. ",NULL
SYSTEM,1725985,KY,BRANDENBURG POLICE DEPT,2340,DSMTRCYCL,MOTORCYCLE,EA,1,5648.67,A,2016-11-16 11:32:16,"DUE TO TERRAIN ON OUR PUBLIC WALKING TRAIL, PUBLIC EVENTS, AND CROWD SIZES AT EVENTS, THESE VEHICLES ARE A VITAL NEED FOR OUR DEPARTMENT FOR QUICK AND SAFE EMERGENCY RESPONSE. ALSO DURING NATURAL DISASTERS AND SEVER OR INCLEMENT WEATHER, THEY ARE NEEDED TO REACH SOME OF OUR CITIES RESIDENCE. ALSO WOULD BE USED FOR RESCUE AND RECOVERY EFFORTS AS WELL AS DRUG RATIFICATION.",NULL
SYSTEM,1725986,KY,BRANDENBURG POLICE DEPT,2340,DSMTRCYCL,MOTORCYCLE,EA,1,5648.67,A,2016-11-16 11:32:16,"DUE TO TERRAIN ON OUR PUBLIC WALKING TRAIL, PUBLIC EVENTS, AND CROWD SIZES AT EVENTS, THESE VEHICLES ARE A VITAL NEED FOR OUR DEPARTMENT FOR QUICK AND SAFE EMERGENCY RESPONSE. ALSO DURING NATURAL DISASTERS AND SEVER OR INCLEMENT WEATHER, THEY ARE NEEDED TO REACH SOME OF OUR CITIES RESIDENCE. ALSO WOULD BE USED FOR RESCUE AND RECOVERY EFFORTS AS WELL AS DRUG RATIFICATION.",NULL
SYSTEM,1725987,KY,BRANDENBURG POLICE DEPT,2340,DSMTRCYCL,MOTORCYCLE,EA,1,5648.67,A,2016-11-16 11:32:16,"DUE TO TERRAIN ON OUR PUBLIC WALKING TRAIL, PUBLIC EVENTS, AND CROWD SIZES AT EVENTS, THESE VEHICLES ARE A VITAL NEED FOR OUR DEPARTMENT FOR QUICK AND SAFE EMERGENCY RESPONSE. ALSO DURING NATURAL DISASTERS AND SEVER OR INCLEMENT WEATHER, THEY ARE NEEDED TO REACH SOME OF OUR CITIES RESIDENCE. ALSO WOULD BE USED FOR RESCUE AND RECOVERY EFFORTS AS WELL AS DRUG RATIFICATION.",NULL
SYSTEM,1725989,KY,BRANDENBURG POLICE DEPT,3930,010130338,"TRUCK,LIFT,FORK",EA,1,19305,A,2016-11-16 11:37:48,OUR AGENCY WOULD LIKE TO ACQUIRE THIS PROPERTY FOR OUR DEPT. TO USE IN LOADING AND UNLOADING SUPPLIES AND EQUIPMENT AS WELL AS FOR USE IN MAINTENANCE ON OUR DEPTS. TRAINING RANGE(S).,NULL
SYSTEM,1728158,KY,BRANDENBURG POLICE DEPT,4940,014576879,"CLEANER,HIGH PRESSURE",EA,1,3932.34,A,2016-11-18 15:16:45,OUR AGENCY WOULD LIKE TO ACQUIRE THIS PROPERTY FOR AGENCIES USE FOR PARTS THAT WE MAY NEED IN THE FUTURE FOR IDENTICLE PROPERTY WE NOW HAVE ON RECORD THAT IS ALSO SUPPLY CONDITION F.,Requested DTID is no longer in the inventory.
SYSTEM,1729056,KY,BRANDENBURG POLICE DEPT,4520,014789207,"HEATER,SPACE",EA,4,1338.98,A,2016-11-20 11:02:18,"OUR AGENCY WOULD LIKE TO ACQUIRE THIS PROPERTY FOR USE IN OUR DEPTS. EMERGENCY SHELTERS, STAGING AREAS, COMMAND CENTERS, AND TRAINING RANGES DURING INCLEMENT WEATHER.",\nSales Order #: 2059280312\nRTD Screening Code: GSA
SYSTEM,1738999,KY,BRANDENBURG POLICE DEPT,3990,016209482,"TIE DOWN,CARGO,VEHI",EA,20,34.75,A,2016-11-29 19:54:01,"OUR AGENCY WOULD LIKE TO ACQUIRE THIS PROPERTY FOR OUR DEPT. TO USE TO SECURE SUPPLIES AND EQUIPMENT DURING TRANSPORT TO AND FROM OUR DEPTS. TRAINING RANGES, COMMAND CENTER(S), STAGING AREAS. ",\nSales Order #: 2059604681\nRTD Screening Code: DOD
SYSTEM,1748380,KY,BRANDENBURG POLICE DEPT,7110,015599642,"DESK,FIELD",EA,5,1242.23,A,2016-12-12 22:20:19,"OUR AGENCY WOULD LIKE TO ACQUIRE THIS PROPERTY FOR USE IN EMERGENCY STAGING AREAS, COMMAND CENTERS, AS WELL AS TRAINING RANGES.",Requested DTID is no longer in the inventory.
SYSTEM,1756612,KY,BRANDENBURG POLICE DEPT,8465,015247263,WAIST PACK,EA,10,15.450000000000001,A,2016-12-22 12:09:10,"WE WOULD LIKE TO EQUIP ALL OF OUR UNITS WITH A GRAB AND GO BAG. THESE BAGS WILL BE FOR USE IN SITUATIONS SUCH AS AN ACTIVE SHOOTER IN SCHOOL OR WORKPLACE. OR IN EMERGENCY SITUATIONS, WHERE OFFICERS WOULD BE AWAY FROM THEIR PATROL UNIT FOR EXTENDED PERIODS OF TIME. THEY WOULD BE TO EASILY CARRY EXTRA MAGAZINES, AMMO, FIRST AID SUPPLIES, ETC.",Requested DTID is no longer in the inventory.
SYSTEM,1725046,KY,CAMPBELL COUNTY SHERIFF'S OFFICE,1240,014111265,"SIGHT,REFLEX",EA,7,336,D,2016-11-15 11:28:19,NEED SIGHTS FOR NEW DEPARTMENT RIFLES,Requested DTID is no longer in the inventory.
SYSTEM,1725048,KY,CAMPBELL COUNTY SHERIFF'S OFFICE,5855,012280937,NIGHT VISION GOGGLE,EA,1,3578,F,2016-11-15 11:28:19,NEEDED FOR NIGHT SEARCH AND RESCUE ALONG WITH BARRICADE SITUATIONS,Requested DTID is no longer in the inventory.
SYSTEM,1725049,KY,CAMPBELL COUNTY SHERIFF'S OFFICE,8415,DSSPCLOTA,"CLOTHING, SPECIAL PURPOSE, DEMIL A",EA,15,51.4,A,2016-11-15 11:28:19,SWAT UNIFORM TOPS FOR NORTHERN KENTUCKY SWAT TEAM,Requested DTID is no longer in the inventory.
SYSTEM,1726999,KY,CAMPBELL COUNTY SHERIFF'S OFFICE,1240,DSOPTSIGH,OPTICAL SIGHTING AND RANGING EQUIPMENT,EA,1,602.34,D,2016-11-17 15:18:09,TO BE MOUNTED TO AGENCY ISSUED RIFFLE FOR TACTICAL OPERATIONS,Requested DTID is no longer in the inventory.
SYSTEM,1748232,KY,CAMPBELL COUNTY SHERIFF'S OFFICE,3695,006796914,"SAW,CHAIN",EA,2,478.56,A,2016-12-12 15:22:56,THIS ITEM CAN BE USED BY THE SHERIFFS OFFICE IN THE RURAL PARTS OF THE COUNTY TO CLEAR TREE IN THE ROAD DURING THE MANY STORMS WE HAVE,Requested DTID is no longer in the inventory.
SYSTEM,1748233,KY,CAMPBELL COUNTY SHERIFF'S OFFICE,5855,013984315,"INFRARED EQUIPMENT,",EA,1,1038,D,2016-12-12 15:22:56,THIS ITEM CAN BE USED BY THE SHERIFFS OFFICE FOR NIGHT TIME OPERATIONS. WE ARE RETURNING THE LAST ONE WE RECEIVED BECAUSE IT DOES NOT WORK.,\nSales Order #: 2060534365\nRTD Screening Code: DOD
SYSTEM,1700316,KY,CAMPBELLSVILLE POLICE DEPT,2320,014473890,"TRUCK,CARGO",EA,1,184333,A,2016-10-21 07:52:46,"CAMPBELLSVILLE POLICE DEPARTMENT IS A FULL SERVICE AGENCY CONSISTING OF 36 FULL TIME PERSONNEL SERVING A POPULATION OF 10000 RESIDENTS. THE REQUESTED ITEM IS NEEDED TO INSURE THE AGENCY CAN ADEQUATELY PERFORM PUBLIC SAFETY MISSION ACTIVITIES IN RESPONSE TO NATURAL DISASTERS SUCH AS SNOW AND ICE, FLOODING, AND TORNADOES ALLOWING OFFICERS TO REACH STRANDED AND ISOLATED RESIDENTS. IT WILL ALSO ENHANCE THE REMOVAL OF DEBRIS, TRANSPORT OF PERSONNEL AND SUPPLIES AND AID IN EVACUATIONS.",\nSales Order #: 2056691214\nRTD Screening Code: DOD
SYSTEM,1724184,KY,CAMPBELLSVILLE POLICE DEPT,3810,DSCRANESH,CRANES AND CRANE-SHOVELS,EA,1,232780.80000000002,A,2016-11-14 06:10:24,CAMPBELLSVILLE POLICE DEPARTMENT IS A FULL SERVICE AGENCY CONSISTING OF 36 FULL-TIME PERSONNEL SERVING A COMMUNITY OF 10000 RESIDENTS. REQUESTED ITEM IS NEEDED TO ASSIST THE AGENCY IN THE CONSTRUCTION OF A NEW POLICE HEADQUARTERS; MOVE SUPPLIES; AND ASSIST AGENCY IN CRIME PREVENTION EFFORTS IN THE DISMANTLING OF ABANDONED STRUCTURES USED FOR DRUG PRODUCTION AND OTHER CRIMINAL ACTIVITY.,\nSales Order #: 2058329162\nRTD Screening Code: DOD
SYSTEM,1690653,KY,CLOVERPORT POLICE DEPT,2330,DSTRAILE1,TRAILER,EA,1,25000,A,2016-10-10 20:31:09,"TRAILER WILL BE USED AS A MOBILE COMMAND POST FOR COMMUNITY EVENTS, EMERGENCY SERVICES SUCH AS LOST CHILD, AND RAPID RESPONSE MISSIONS.",Requested DTID is no longer in the inventory.
SYSTEM,1696234,KY,CLOVERPORT POLICE DEPT,7210,002827950,"BLANKET,BED",EA,6,39.79,A,2016-10-17 18:10:09,TO BE USED BY OFFICERS DURING COLD WEATHER EMERGENCY BY COVERING INDIVIDUALS IN SHOCK AND PROVIDE WARMTH WHEN NEEDED.,Requested DTID is no longer in the inventory.
SYSTEM,1696238,KY,CLOVERPORT POLICE DEPT,6545,DSMEDSETK,"REPLENISHABLE FIELD MEDICAL SETS, KITS",EA,2,30,A,2016-10-17 18:10:09,TO BE USED TO REPLACE MEDICAL ITEMS IN OFFICERS KITS,\nSales Order #: 2056369832\nRTD Screening Code: DOD
SYSTEM,1696232,KY,CLOVERPORT POLICE DEPT,2330,DSTRAILE1,TRAILER,EA,1,7979.8,A,2016-10-17 18:10:09,TO BE USE AS A PORTABLE CRIME SCENE SUPPORT TRAILER ALSO SUPPORT DEPARTMENT IN COMMUNITY EVENT AND ASSISTING OTHER LEO AGENCIES IN AREA. ,\nSales Order #: 2056369575\nRTD Screening Code: DOD
SYSTEM,1696235,KY,CLOVERPORT POLICE DEPT,3990,014299352,"TIE DOWN,CARGO,VEHI",EA,10,120.34,A,2016-10-17 18:10:09,TO BE USED TO TIE DOWN VEHICLE AND EQUIPMENT FOR TRANSPORT TO DEPARTMENT,\nSales Order #: 2056369581\nRTD Screening Code: DOD
SYSTEM,1697222,KY,CLOVERPORT POLICE DEPT,5830,015784373,PUBLIC ADDRESS GROUP,SE,1,6500,A,2016-10-18 12:54:12,"HAND HELD, PORTABLE LOUDSPEAKER. A PORTABLE COMMUNICATION TOOL THAT TO BE USED AT COMMUNITY EVENTS BY OFFICERS TO OVERCOMES THE BACKGROUND NOISE OF VEHICLES, VESSELS, SIRENS AND BOISTEROUS CROWDS TO ENSURE THE MESSAGE IS HEARD AND CLEARLY UNDERSTOOD",Requested DTID is no longer in the inventory.
SYSTEM,1706904,KY,CLOVERPORT POLICE DEPT,2310,DSVAN0000,VAN,EA,1,249999,A,2016-10-25 19:26:05,WILL BE USED BY THIS AGENCY AND COUNTY LAW ENFORCEMENT AGENCIES  AGENCIES TO BUILD A JOINT AGENCY MOBILE CRIME SCENE UNIT AND EMERGENCY RESPONSE VEHICLE.,Requested DTID is no longer in the inventory.
SYSTEM,1714332,KY,CLOVERPORT POLICE DEPT,7240,DSTRASHCA,TRASH CAN,EA,8,50,A,2016-11-01 17:51:15,USED BY DEPARTMENT TO BE PLACED OUT DURING COMMUNITY EVENTS TO REDUCE TRASH BEING THROWN AROUND POSSIBLY CAUSING AN INJURY TO COMMUNITY MEMEBRS,Requested DTID is no longer in the inventory.
SYSTEM,1688166,KY,COAL RUN VILLAGE POLICE DEPT,6675,010733832,"SURVEYING SET,SUPPL",SE,1,1561,A,2016-10-06 13:21:15,USED TO SUPPLEMENT ACCIDENT RECONSTRUCTION INSTRUMENTS.,\nSales Order #: 2055747490\nRTD Screening Code: DOD
SYSTEM,1694186,KY,COAL RUN VILLAGE POLICE DEPT,3920,DSPALLETJ,PALLET JACK,EA,1,50,A,2016-10-14 11:51:31,USED TO MOVE LARGE EVIDENTIARY ITEMS THAT HAVE BEEN TAKEN FOR EVIDENCE BY THE POLICE DEPARTMENT. ,\nSales Order #: 2056279311\nRTD Screening Code: DOD
SYSTEM,1675971,KY,DOJ/USMS COVINGTON,8465,015743814,"SUSPENDERS,INDIVIDUAL EQUIPMENT BELT",EA,1,69.69,A,2016-09-23 08:05:03,TO BE UTILIZED BY DISTRICT TACTICAL TRAINING OFFICERS DURING MISSION CRITICAL TRAINING EXERCISES.,\nSales Order #: 2054711589\nRTD Screening Code: DOD
SYSTEM,1675970,KY,DOJ/USMS COVINGTON,8415,015764371,"SHIRT,COMBAT,COLD WEATHER",EA,1,71.45,A,2016-09-23 08:05:03,TO BE USED BY OPERATIONAL PERSONNEL DURING TRAINING EVENTS THAT UTILIZE SIMUNITIONS AND OTHER FX MARKING EQUIPMENT.,\nSales Order #: 2054709883\nRTD Screening Code: DOD
SYSTEM,1668943,KY,FRANKLIN COUNTY SHERIFF'S OFFICE,6515,014776155,"CASE,BURNS,TRAUMA",EA,1,215.65,A,2016-09-17 05:00:50,FOR USE IN FIRST AIDE BAG BY DEPUTIES WHO MAY ARRIVE BEFORE PARAMEDICS DO. DEPUTIES WILL HAVE THE ABILITY TO APPLY FIRST AIDE TILL PARAMEDICS ARRIVE ON SCENE. ,\nSales Order #: 2054334085\nRTD Screening Code: DOD
SYSTEM,1671127,KY,FRANKLIN COUNTY SHERIFF'S OFFICE,5307,013043552,"STUD,PLAIN",EA,85,2.72,A,2016-09-19 21:10:36,FOR USE IN NEW OFFICE WHERE DEPUTIES WILL BUILD STRUCTURAL FRAME FOR BUILDING LOCATED IN FENCED IN LOT AT SHERIFFS OFFICE TO STORE VEHICLE EVIDENCE THAT IS TO BIG TO STORE INSIDE EVIDENCE ROOM. WOOD WILL BE USED TO COMPLETE FRAME WHERE BUILDING MATERIALS WILL FINISH OUTSIDE FRAME. ,\nSales Order #: 2054334084\nRTD Screening Code: DOD
SYSTEM,1671126,KY,FRANKLIN COUNTY SHERIFF'S OFFICE,7125,DSCART005,"CART, STORAGE",EA,3,50,A,2016-09-19 21:10:36,FOR USE IN TRANSPORTING EQUIPMENT FROM OFFICE TO VEHICLE. CART WILL BE USED TO MOVE EQUIPMENT AND EVIDENCE AROUND INSIDE OFFICE AND PREVENT DEPUTIES FROM INJURING THEIR SELF'S WHILE MOVING.,\nSales Order #: 2054317039\nRTD Screening Code: DOD
SYSTEM,1673582,KY,FRANKLIN COUNTY SHERIFF'S OFFICE,4110,DSFREEZER,FREEZER,EA,2,119,A,2016-09-21 19:59:01,"FOR USE IN KEEPING WATER COLD WHILE ON LONG MISSIONS OR TRAINING. COOLERS WILL BE USED TO KEEP WATER, FOOD COOL AND COLD WHILE AWAY FROM OFFICE. DEPUTIES WILL BE ABLE TO PLACE ITEMS INSIDE COOLERS TO KEEP TILL BREAKS OR LUNCHES OR TO REHYDRATE. ",\nSales Order #: 2054590068\nRTD Screening Code: DOD
SYSTEM,1676351,KY,FRANKLIN COUNTY SHERIFF'S OFFICE,7810,DSATHSPOR,ATHLETIC AND SPORTING EQUIPMENT,EA,1,5000,A,2016-09-23 20:26:47,FOR USE WITH GYM IN SHERIFFS OFFICE FOR DEPUTIES TO EXERCISE IN ORDER TO STAY HEALTHY AND FIT TO DEAL WITH SUBJECTS THEY MAY ENCOUNTER DURING THEIR SHIFTS. ATHLETIC EQUIPMENT WILL BE USED BY DEPUTIES TO KEEP FITNESS LEVELS UP TO STAY HEALTHIER. ,\nSales Order #: 2054980688\nRTD Screening Code: DOD
SYSTEM,1676620,KY,FRANKLIN COUNTY SHERIFF'S OFFICE,2330,DSTRAILE1,TRAILER,EA,1,5695,A,2016-09-24 06:10:07,"FOR USE IN THREE STAGES. STAGE ONE WILL BE FOR ACCIDENT RECONSTRUCTION IN TRANSPORTING EQUIPMENT TO ACCIDENT SCENES. STAGE TWO, WILL BE FOR SWAT IN TRANSPORTING EQUIPMENT TO CALL OUTS AND TRAINING MISSIONS. STAGE THREE WILL BE USED FOR NATURAL DISASTERS WHERE EQUIPMENT WILL BE TRANSPORTED TO ASSIST IN AIDE TO VICTIMS. TRAILERS WILL ALL BE EQUIPPED SPECIFICALLY FOR MAJOR SCENES. TRAILERS WILL BE STORED BEHIND LOCKED FENCE AT SHERIFFS OFFICE. EQUIPMENT WILL BE PRELOADED FOR FASTER RESPONSE TIMES. ",\nSales Order #: 2054983673\nRTD Screening Code: DOD
SYSTEM,1680152,KY,FRANKLIN COUNTY SHERIFF'S OFFICE,4240,015299209,BREATHING APPARATUS,EA,50,25.23,D,2016-09-27 17:54:19,FOR USE WITH DEPUTIES WHILE ON PATROL WHO MAY ENCOUNTER DANGEROUS CHEMICALS OR ODORS. DEPUTIES WHO RESPOND TO ACCIDENTS INVOLVING VEHICLES WHICH MAY BE CARRYING HARMFUL CHEMICALS OR HOUSE WHERE DEPUTIES MAY ENTER THAT MAY HAVE HARMFUL CHEMICALS. DEPUTIES WILL BE PROTECTED WHILE WORKING THESE SITUATIONS WHERE THEY CAN BRING SAFELY WITHOUT DAMAGING THEIR BODIES. ,\nSales Order #: 2055161216\nRTD Screening Code: DOD
SYSTEM,1681055,KY,FRANKLIN COUNTY SHERIFF'S OFFICE,6220,014834754,SPOTLIGHT,EA,42,537.67,A,2016-09-28 12:32:17,FOR USE WITH DEPUTIES WHILE ON PATROL WHILE LOOKING FOR SUSPECTS OR EVIDENCE. LIGHTS WILL ALLOW DEPUTIES TO ILLUMINATE DARK AREAS WHILE SEARCHING FOR EVIDENCE OR SUSPECTS OF A CRIME. LIGHTS WILL ALSO BE USED DURING NIGHT TIME SEARCH AND RESCUE MISSIONS TO ILLUMINATE LARGE AREAS TO HELP ASSIST THE DEPUTY IN SEARCHING FOR MISSING PERSON(S).,\nSales Order #: 2055187117\nRTD Screening Code: DOD
SYSTEM,1682159,KY,FRANKLIN COUNTY SHERIFF'S OFFICE,3770,015342356,"KENNEL,DOG",EA,2,333.47,A,2016-09-29 17:56:06,"FOR USE WITH K-9 TO PLACE DOG IN KENNEL WHILE INSIDE BUILDING. KENNEL WILL ALLOW HANDLER TO REMOVE DOG FROM VEHICLE AND KEEP DOG IN SAFE ENVIRONMENT DURING CLEANING OF KENNEL INSIDE VEHICLE, OR WHILE WORK IS PERFORMED ON VEHICLE. KENNEL WILL BE SET UP AND USED AT SHERIFFS OFFICE. ",\nSales Order #: 2055263540\nRTD Screening Code: DOD
SYSTEM,1683403,KY,FRANKLIN COUNTY SHERIFF'S OFFICE,7125,DSSHELF01,"SHELF, COMMERCIAL STORAGE",EA,5,79.99,A,2016-09-30 18:15:28,FOR USE IN SQUAD ROOM AND EVIDENCE ROOM WHERE SUPPLIES AND EVIDENCE CAN BE STORED OFF FLOOR AND OUT OF THE WAY. SHELF'S WILL ALLOW DEPUTIES TO PUT NUMEROUS OBJECTS AND ARTICLES ON SHELVES TO ORGANIZE AND SEPARATE EVIDENCE. ,Requested DTID is no longer in the inventory.
SYSTEM,1683415,KY,FRANKLIN COUNTY SHERIFF'S OFFICE,2340,DSATVGATO,"ALL TERRAIN VEHICLE, AG/BVUS",EA,1,5000,A,2016-09-30 18:31:14,FOR USE WITH SEARCH AND RESCUE MISSIONS WHERE TERRAIN MAY NOT BE ACCESSIBLE BY POLICE CAR. FOUR WHEELER WILL ALLOW DEPUTIES THE ABILITY TO COVER MORE GROUND WHILE SEARCHING FOR SUSPECTS WHERE VEHICLES CAN NOT. FOUR WHEELERS WILL BE USED DURING NATURAL DISASTERS TO GET SUPPLIES TO VICTIMS WHEN ROADS ARE NOT TRAVELABLE. FOUR WHEELERS WILL BE STORED AND MAINTAINED AT SHERIFFS OFFICE. ,Requested DTID is no longer in the inventory.
SYSTEM,1683416,KY,FRANKLIN COUNTY SHERIFF'S OFFICE,2340,DSATVGATO,"ALL TERRAIN VEHICLE, AG/BVUS",EA,1,5000,A,2016-09-30 18:31:14,FOR USE WITH SEARCH AND RESCUE MISSIONS WHERE TERRAIN MAY NOT BE ACCESSIBLE BY POLICE CAR. FOUR WHEELER WILL ALLOW DEPUTIES THE ABILITY TO COVER MORE GROUND WHILE SEARCHING FOR SUSPECTS WHERE VEHICLES CAN NOT. FOUR WHEELERS WILL BE USED DURING NATURAL DISASTERS TO GET SUPPLIES TO VICTIMS WHEN ROADS ARE NOT TRAVELABLE. FOUR WHEELERS WILL BE STORED AND MAINTAINED AT SHERIFFS OFFICE. ,Requested DTID is no longer in the inventory.
