Cancelled By,State,Station Name (LEA),Item Name,UI,Quantity,Acquisition Value,Date Requested,Reason Cancelled
SYSTEM,KY,NICHOLASVILLE POLICE DEPT,"CAMERA, STILL PICTURE",EA,4,150,2018-08-07 16:15:48.000001,\nSales Order #: 2107636633\nRTD Screening Code: DOD
SYSTEM,KY,NICHOLASVILLE POLICE DEPT,"CAMERA, STILL PICTURE",EA,9,150,2018-08-07 16:15:48.000001,Requested DTID is no longer in the inventory.
SYSTEM,KY,NICHOLASVILLE POLICE DEPT,"BAG,MEDICAL AID",EA,2,438.66,2018-08-10 08:41:11.999996,Requested DTID is no longer in the inventory.
SYSTEM,KY,NICHOLASVILLE POLICE DEPT,"BAG,MEDICAL SUPPLIE",EA,1,288.77,2018-08-10 08:41:11.999996,Requested DTID is no longer in the inventory.
SYSTEM,KY,NICHOLASVILLE POLICE DEPT,"SIGHT,REFLEX",EA,3,335,2018-08-07 15:24:03.000001,\nSales Order #: 2107778225\nRTD Screening Code: DOD
SYSTEM,KY,NICHOLASVILLE POLICE DEPT,INDIVIDUAL BAG,EA,50,400,2018-08-09 13:21:51.000002,Requested DTID is no longer in the inventory.
SYSTEM,KY,PARIS POLICE DEPARTMENT,"TRUCK,CARRYALL",EA,1,35328,2018-07-13 08:46:55.000004,Requested DTID is no longer in the inventory.
SYSTEM,KY,PARIS POLICE DEPARTMENT,TRUCKS AND TRUCK TRACTORS,EA,1,20414,2018-08-08 09:31:20.000004,Requested DTID is no longer in the inventory.
SYSTEM,KY,PARIS POLICE DEPARTMENT,"MAGAZINE,CARTRIDGE",EA,80,13.69,2018-09-18 13:42:57.999998,
SYSTEM,KY,PARIS POLICE DEPARTMENT,"CAMERA, DIGITAL",EA,2,250,2018-07-03 08:36:14.999996,\nSales Order #: 2104721280\nRTD Screening Code: DOD
SYSTEM,KY,PARIS POLICE DEPARTMENT,"JACK,HYDRAULIC,HAND",EA,1,278.84,2018-06-28 09:08:04.000004,\nSales Order #: 2104507291\nRTD Screening Code: DOD
SYSTEM,KY,PARIS POLICE DEPARTMENT,"FIRST AID KIT,UNIVE",KT,28,96.16,2018-09-17 07:51:14.999996,Requested DTID is no longer in the inventory.
SYSTEM,KY,PARIS POLICE DEPARTMENT,"FIRST AID KIT,UNIVE",KT,28,96.16,2018-09-06 10:30:55.000002,\nSales Order #: 2110530182\nRTD Screening Code: DOD
SYSTEM,KY,PARIS POLICE DEPARTMENT,"UTILITY VEHICLE,OFF ROAD",EA,1,32000,2018-09-06 14:16:52,Requested DTID is no longer in the inventory.
SYSTEM,KY,PARIS POLICE DEPARTMENT,ACOG KIT,EA,16,146,2018-05-10 11:56:06.000003,\nSales Order #: 2100487314\nRTD Screening Code: DOD
SYSTEM,KY,PARIS POLICE DEPARTMENT,SAFETY AND RESCUE EQUIPMENT,EA,1,100000,2018-07-17 08:55:15.000001,
SYSTEM,KY,PARIS POLICE DEPARTMENT,"TRUCK,CARGO",EA,1,7895,2018-08-01 07:58:38.999997,Requested DTID is no longer in the inventory.
SYSTEM,KY,PARIS POLICE DEPARTMENT,TRAILER,EA,1,2000,2018-09-06 07:37:44.000003,Requested DTID is no longer in the inventory.
SYSTEM,KY,RAVENNA POLICE DEPT,"ADP CPU, DIGITAL",EA,1,4508.16,2018-07-23 11:15:28.999996,
SYSTEM,KY,RAVENNA POLICE DEPT,"ELECTRIC PORTABLE, HAND LIGHTING EQUIP",EA,1,78,2018-08-09 15:51:50.000003,\nSales Order #: 2108047070\nRTD Screening Code: DOD
SYSTEM,KY,RAVENNA POLICE DEPT,PICKUP,EA,1,21412,2018-08-03 08:58:21.999997,Requested DTID is no longer in the inventory.
SYSTEM,KY,RAVENNA POLICE DEPT,TRUCKS AND TRUCK TRACTORS,EA,1,19500,2018-08-03 08:58:21.999997,Requested DTID is no longer in the inventory.
SYSTEM,KY,RAVENNA POLICE DEPT,"ADP CPU, DIGITAL",EA,6,4508.16,2018-07-23 11:36:05,Requested DTID is no longer in the inventory.
SYSTEM,KY,VERSAILLES POLICE DEPT,VAN,EA,1,28417.53,2018-08-07 10:33:49.000003,\nSales Order #: 2107682077\nRTD Screening Code: DOD
SYSTEM,KY,VERSAILLES POLICE DEPT,"HAND TOOLS, EDGED, NONPOWERED",EA,45,20,2018-08-08 15:33:05.999999,\nSales Order #: 2107778222\nRTD Screening Code: DOD
SYSTEM,KY,VERSAILLES POLICE DEPT,THERMAL CAMERA,EA,3,2700,2018-08-13 08:14:34.000002,\nSales Order #: 2108047069\nRTD Screening Code: DOD
SYSTEM,KY,VERSAILLES POLICE DEPT,VAN,EA,1,28417.53,2018-08-06 08:39:31.000003,Requested DTID is no longer in the inventory.
SYSTEM,KY,VERSAILLES POLICE DEPT,"GENERATOR SET,DIESEL ENGINE",EA,1,5262,2018-08-10 09:18:20.000002,Requested DTID is no longer in the inventory.
SYSTEM,KY,VERSAILLES POLICE DEPT,"TELEVISION, PERSONAL/HOME USE",EA,3,448,2018-08-08 15:33:05.999999,\nSales Order #: 2107778217\nRTD Screening Code: DOD
SYSTEM,KY,VERSAILLES POLICE DEPT,"TELEVISION, PERSONAL/HOME USE",EA,1,849,2018-08-08 15:33:05.999999,\nSales Order #: 2107778387\nRTD Screening Code: DOD
SYSTEM,KY,VERSAILLES POLICE DEPT,"CONVERSION KIT,VAN",KT,2,2673,2013-10-29 19:24:36,Requested DTID is no longer in the inventory.
SYSTEM,KY,WAYNE COUNTY SHERIFF DEPT,MULE,EA,1,7925,2018-07-23 11:28:31.999996,Requested DTID is no longer in the inventory.
SYSTEM,KY,WAYNE COUNTY SHERIFF DEPT,"ALL TERRAIN VEHICLE, 4 WHEEL",EA,1,7583,2018-08-01 16:28:39,Requested DTID is no longer in the inventory.
SYSTEM,KY,WAYNE COUNTY SHERIFF DEPT,PICKUP,EA,1,23194.6,2018-09-11 11:01:20.999997,\nSales Order #: 2110471042\nRTD Screening Code: DOD
SYSTEM,KY,WAYNE COUNTY SHERIFF DEPT,SHIPPING AND STORAG,EA,1,6896.49,2018-09-11 15:33:12.000004,Requested DTID is no longer in the inventory.
SYSTEM,KY,WAYNE COUNTY SHERIFF DEPT,"TRUCK,UTILITY",EA,1,89900,2018-07-23 11:05:19.000003,Requested DTID is no longer in the inventory.
SYSTEM,KY,WEST POINT POLICE DEPT,"TRUCK,CARGO",EA,1,7895,2018-08-01 09:14:57.999999,Requested DTID is no longer in the inventory.
SYSTEM,KY,WEST POINT POLICE DEPT,"ALL TERRAIN VEHICLE, AG/BVUS",EA,1,6999,2018-08-01 09:14:57.999999,Requested DTID is no longer in the inventory.
SYSTEM,KY,WEST POINT POLICE DEPT,"ALL TERRAIN VEHICLE, 4 WHEEL",EA,1,7583,2018-08-01 09:14:57.999999,Requested DTID is no longer in the inventory.
SYSTEM,LA,DOJ/DEA NEW ORLEANS DIV,ALL TERRAIN VEHICLE,EA,1,11507,2018-08-28 15:22:39.999997,Requested DTID is no longer in the inventory.
SYSTEM,LA,DOJ/DEA NEW ORLEANS DIV,ELECTRIC ARC WELDING EQUIPMENT,EA,1,6321,2018-09-11 17:24:17.999997,Requested DTID is no longer in the inventory.
SYSTEM,LA,DOJ/DEA NEW ORLEANS DIV,"GOGGLES,BALLISTIC",KT,150,55.25,2018-09-11 15:24:16.000004,\nSales Order #: 2110471595\nRTD Screening Code: DOD
SYSTEM,MA,HADLEY POLICE DEPT                 ,"SET,SAF,BP,SM,MED,K",SE,6,106,2018-07-02 23:06:28.999996,\nSales Order #: 2104862124\nRTD Screening Code: DOD
SYSTEM,MA,HADLEY POLICE DEPT                 ,"VEST,REL,BA,M,KHA",EA,1,298,2018-07-02 23:06:28.999996,\nSales Order #: 2104862419\nRTD Screening Code: DOD
SYSTEM,MA,HADLEY POLICE DEPT                 ,"VEST,REL,BA,M,KHA",EA,1,298,2018-07-02 23:06:28.999996,\nSales Order #: 2104862425\nRTD Screening Code: DOD
SYSTEM,MA,HADLEY POLICE DEPT                 ,"VEST,NON-BALLISTIC PROTECTIVE,ARMOR-CARR",EA,1,298,2018-07-02 23:06:28.999996,\nSales Order #: 2104862125\nRTD Screening Code: DOD
SYSTEM,MA,HADLEY POLICE DEPT                 ,"MAGAZINE,CARTRIDGE",EA,30,13.69,2018-07-16 15:58:49,
SYSTEM,MA,HADLEY POLICE DEPT                 ,"MAGAZINE,CARTRIDGE",EA,30,13.69,2018-08-06 11:41:23.000004,\nSales Order #: 2107771415\nRTD Screening Code: DOD
SYSTEM,MA,HADLEY POLICE DEPT                 ,"SET,SAF,BP,SM,MED,K",SE,4,106,2018-07-02 23:06:28.999996,\nSales Order #: 2104862428\nRTD Screening Code: DOD
SYSTEM,MA,HADLEY POLICE DEPT                 ,"MAGAZINE,CARTRIDGE",EA,30,13.69,2018-07-18 16:11:02,
SYSTEM,MA,MEDFORD POLICE DEPT,"ALL TERRAIN VEHICLE, 4 WHEEL",EA,1,9895.66,2018-07-23 14:25:25,Requested DTID is no longer in the inventory.
SYSTEM,MA,MEDFORD POLICE DEPT,"ALL TERRAIN VEHICLE, 4 WHEEL",EA,1,9895.66,2018-07-23 14:25:25,Requested DTID is no longer in the inventory.
SYSTEM,MA,MEDFORD POLICE DEPT,"ALL TERRAIN VEHICLE, 4 WHEEL",EA,1,9895.66,2018-07-23 14:25:25,Requested DTID is no longer in the inventory.
SYSTEM,MA,MEDFORD POLICE DEPT,"ALL TERRAIN VEHICLE, 4 WHEEL",EA,1,9895.66,2018-07-23 14:25:25,Requested DTID is no longer in the inventory.
SYSTEM,MA,MEDFORD POLICE DEPT,"ALL TERRAIN VEHICLE, 4 WHEEL",EA,1,9895.66,2018-07-23 14:25:25,Requested DTID is no longer in the inventory.
SYSTEM,MA,MEDFORD POLICE DEPT,"ALL TERRAIN VEHICLE, 4 WHEEL",EA,1,9895.66,2018-07-23 14:25:25,Requested DTID is no longer in the inventory.
SYSTEM,MA,MEDFORD POLICE DEPT,"ALL TERRAIN VEHICLE, 4 WHEEL",EA,1,9895.66,2018-07-23 14:25:25,Requested DTID is no longer in the inventory.
SYSTEM,MA,MEDFORD POLICE DEPT,"ALL TERRAIN VEHICLE, 4 WHEEL",EA,1,9895.66,2018-07-23 14:25:25,Requested DTID is no longer in the inventory.
SYSTEM,MA,MEDFORD POLICE DEPT,"ALL TERRAIN VEHICLE, 4 WHEEL",EA,1,9895.66,2018-07-23 14:25:25,Requested DTID is no longer in the inventory.
SYSTEM,MA,MEDFORD POLICE DEPT,"ALL TERRAIN VEHICLE, 4 WHEEL",EA,1,9895.66,2018-07-23 14:25:25,Requested DTID is no longer in the inventory.
SYSTEM,MA,MEDFORD POLICE DEPT,MULE,EA,2,10499,2018-07-18 10:43:07,
SYSTEM,MA,MEDFORD POLICE DEPT,MULE,EA,1,3700,2018-07-05 09:19:19.000004,\nSales Order #: 2104862431\nRTD Screening Code: DOD
SYSTEM,MA,MEDFORD POLICE DEPT,MULE,EA,1,7925,2018-07-23 13:51:57.000004,Requested DTID is no longer in the inventory.
SYSTEM,MD,ANNE ARUNDEL COMM COLLEGE PD HI_ED,"TRUCK,VAN",EA,1,25718,2018-07-16 12:37:22.000002,\nSales Order #: 2105538197\nRTD Screening Code: DOD
SYSTEM,MD,BLADENSBURG POLICE DEPARTMENT,LAPTOP COMPUTER,EA,6,742,2018-08-03 18:19:25,\nSales Order #: 2108468470
SYSTEM,MD,BLADENSBURG POLICE DEPARTMENT,"CAMERA, DIGITAL",EA,12,800,2018-06-01 07:40:18.000002,\nSales Order #: 2102419968\nRTD Screening Code: DOD
SYSTEM,MD,CARROLL COUNTY SHERIFF DEPT,STEPPER,EA,1,1000,2018-07-24 12:21:29.000001,\nSales Order #: 2106318265\nRTD Screening Code: DOD
SYSTEM,MD,COPPIN STATE COLLEGE POLICE HI_ED,"SURGE PROTECTOR, BOX",BX,12,20,2018-08-14 14:56:59,Requested DTID is no longer in the inventory.
SYSTEM,MD,COPPIN STATE COLLEGE POLICE HI_ED,PRINTER,EA,10,500,2018-08-16 09:26:00.999997,Requested DTID is no longer in the inventory.
SYSTEM,MD,COPPIN STATE COLLEGE POLICE HI_ED,"CART, MOTORIZED",EA,2,4500,2018-07-05 07:52:13.999999,\nSales Order #: 2104834496\nRTD Screening Code: DOD
SYSTEM,MD,DENTON POLICE DEPT,"TRUCK,CARGO",EA,1,128076,2018-09-19 14:57:24.999998,Requested DTID is no longer in the inventory.
SYSTEM,MD,DENTON POLICE DEPT,"MONITOR, COMPUTER",EA,6,258.76,2018-09-26 10:42:23.999999,
SYSTEM,MD,DENTON POLICE DEPT,OVERHEAD PROJECTOR,EA,2,8000,2018-09-07 10:46:39,Requested DTID is no longer in the inventory.
SYSTEM,MD,DENTON POLICE DEPT,"MONITOR, COMPUTER",EA,6,258.76,2018-09-24 11:18:01,Requested DTID is no longer in the inventory.
SYSTEM,MD,DHS/ICE ERO BALTIMORE,BINOCULAR,EA,4,363,2018-08-23 08:38:26.999998,Requested DTID is no longer in the inventory.
SYSTEM,MD,DHS/ICE ERO BALTIMORE,"FIRST AID KIT,INDIV",KT,36,92.34,2018-08-23 08:38:26.999998,Requested DTID is no longer in the inventory.
SYSTEM,MD,DHS/ICE ERO BALTIMORE,"INTRENCHING TOOL,HAND",EA,4,84.58,2018-07-16 08:54:41.999996,\nSales Order #: 2105725526\nRTD Screening Code: DOD
SYSTEM,MD,DHS/ICE ERO BALTIMORE,BINOCULAR,EA,2,278.05,2018-08-22 11:34:42.999997,Requested DTID is no longer in the inventory.
SYSTEM,MD,DHS/ICE ERO BALTIMORE,"HARDWARE, COMMERCIAL",EA,12,95,2018-08-14 12:16:37.999998,Requested DTID is no longer in the inventory.
SYSTEM,MD,DHS/ICE ERO BALTIMORE,"FIRST AID KIT,INDIV",EA,100,222.79,2018-08-20 10:05:32.999997,Requested DTID is no longer in the inventory.
SYSTEM,MD,DHS/ICE ERO BALTIMORE,FLASHLIGHT,EA,4,84.98,2018-08-30 13:44:48.999995,Requested DTID is no longer in the inventory.
SYSTEM,MD,DHS/ICE ERO BALTIMORE,"PACK,ASSUALT",EA,29,64.83,2018-07-16 08:54:41.999996,\nSales Order #: 2105725529\nRTD Screening Code: DOD
SYSTEM,MD,DHS/ICE ERO BALTIMORE,"DEPLOY,BAG,WHELD,KH",EA,4,119.88,2018-06-25 06:45:44.999997,\nSales Order #: 2104184661\nRTD Screening Code: DOD
SYSTEM,MD,DHS/ICE ERO BALTIMORE,SHOP VACUUM,EA,1,105,2018-08-29 12:40:03,Requested DTID is no longer in the inventory.
SYSTEM,MD,DHS/ICE ERO BALTIMORE,"HARDWARE, COMMERCIAL",EA,12,95,2018-08-14 12:16:37.999998,Requested DTID is no longer in the inventory.
SYSTEM,MD,DHS/ICE ERO BALTIMORE,"HYDRATION SYSTEM, INDIVIDUAL",EA,12,72.21,2018-09-05 07:43:19.000001,\nSales Order #: 2109896665\nRTD Screening Code: DOD
SYSTEM,MD,DHS/ICE ERO BALTIMORE,"FIRST AID KIT,UNIVE",KT,28,96.16,2018-08-17 08:20:25.000002,Requested DTID is no longer in the inventory.
SYSTEM,MD,DHS/ICE ERO BALTIMORE,"FIRST AID KIT,UNIVE",KT,36,96.16,2018-08-27 09:52:07.999999,Requested DTID is no longer in the inventory.
SYSTEM,MD,DHS/ICE ERO BALTIMORE,"FIRST AID KIT,UNIVE",KT,12,96.16,2018-08-27 09:52:07.999999,Requested DTID is no longer in the inventory.
SYSTEM,MD,DHS/ICE ERO BALTIMORE,DEFIBRULATOR,EA,4,795,2018-08-20 13:08:59.000001,Requested DTID is no longer in the inventory.
SYSTEM,MD,DHS/ICE ERO BALTIMORE,"BACKPACK,CASE,CARRY",EA,14,146,2018-09-04 08:02:22.000004,\nSales Order #: 2109829729\nRTD Screening Code: DOD
SYSTEM,MD,DHS/ICE ERO BALTIMORE,"FIRST AID KIT,UNIVE",KT,100,96.16,2018-08-28 12:08:56,Requested DTID is no longer in the inventory.
SYSTEM,MD,DHS/ICE ERO BALTIMORE,DEFIBRULATOR,EA,2,1295,2018-08-28 12:08:56,Requested DTID is no longer in the inventory.
SYSTEM,MD,DHS/ICE ERO BALTIMORE,"PEN,BALL-POINT",DZ,2,14.67,2018-09-18 10:08:17.000002,\nSales Order #: 2111046104\nRTD Screening Code: DOD
SYSTEM,MD,DHS/ICE ERO BALTIMORE,FLASHLIGHT,BX,10,96.99,2018-09-10 07:48:05.999996,\nSales Order #: 2110333384\nRTD Screening Code: DOD
SYSTEM,MD,DHS/ICE ERO BALTIMORE,"PEN,BALL-POINT",DZ,4,7.96,2018-09-10 07:48:05.999996,Requested DTID is no longer in the inventory.
SYSTEM,MD,DHS/ICE ERO BALTIMORE,"KNIFE, COMBAT, WITH SHEATH",EA,45,46.38,2018-08-28 12:41:03.999998,Requested DTID is no longer in the inventory.
SYSTEM,MD,DHS/ICE ERO BALTIMORE,"MONITOR, TELEVISION",EA,1,1000,2018-08-28 12:41:03.999998,Requested DTID is no longer in the inventory.
SYSTEM,MD,DHS/ICE ERO BALTIMORE,CASE,EA,8,495.11,2018-08-28 12:41:03.999998,Requested DTID is no longer in the inventory.
SYSTEM,MD,DORCHESTER COUNTY SHERIFF'S OFFICE,BINOCULARS,EA,2,774.49,2018-09-19 12:32:55,Requested DTID is no longer in the inventory.
SYSTEM,MD,DORCHESTER COUNTY SHERIFF'S OFFICE,BINOCULARS,EA,2,229,2018-09-19 12:32:55,Requested DTID is no longer in the inventory.
SYSTEM,MD,DORCHESTER COUNTY SHERIFF'S OFFICE,"ALL TERRAIN VEHICLE, 4 WHEEL",EA,1,4000,2018-09-20 12:58:16.000003,Requested DTID is no longer in the inventory.
SYSTEM,MD,HARFORD COUNTY SHERIFFS OFFICE,"CAMERA, DIGITAL",EA,3,0.01,2018-08-01 20:46:38,Requested DTID is no longer in the inventory.
SYSTEM,MD,HARFORD COUNTY SHERIFFS OFFICE,"UNDERSHIRT,COLD WEA",EA,40,17.62,2018-07-25 13:11:37.000001,\nSales Order #: 2106474952\nRTD Screening Code: DOD
SYSTEM,MD,LA PLATA POLICE DEPT,"ALL TERRAIN VEHICLE, 4 WHEEL",EA,2,4000,2018-09-20 16:38:37,Requested DTID is no longer in the inventory.
SYSTEM,MD,LA PLATA POLICE DEPT,"BAG,MEDICAL INSTRUM",EA,1,253.58,2018-09-13 12:50:05.000001,Requested DTID is no longer in the inventory.
SYSTEM,MD,LA PLATA POLICE DEPT,"TRUCK,CARGO",EA,1,27290,2018-07-18 11:12:19.999996,Requested DTID is no longer in the inventory.
SYSTEM,MD,MD NATURAL RESOURCES POLICE DNR LEA,ALL TERRAIN VEHICLE WHEELED,EA,1,12000,2018-08-24 14:35:24.999997,Requested DTID is no longer in the inventory.
SYSTEM,MD,MONTGOMERY COUNTY POLICE DEPT,INDIVIDUAL EQUIPMENT,EA,20,60,2018-09-11 13:12:39.000001,\nSales Order #: 2110471049\nRTD Screening Code: DOD
SYSTEM,MD,MONTGOMERY COUNTY POLICE DEPT,INDIVIDUAL EQUIPMENT,EA,13,80,2018-09-12 16:06:19.999999,\nSales Order #: 2110660861\nRTD Screening Code: DOD
SYSTEM,ME,BUCKSPORT POLICE DEPARTMENT,TRAILER,EA,2,1950,2018-07-26 09:31:47.999997,\nSales Order #: 2106561324\nRTD Screening Code: DOD
SYSTEM,ME,CARIBOU POLICE DEPT,"TRUCK,CARGO",EA,1,176428,2018-09-10 15:44:15.000003,Requested DTID is no longer in the inventory.
SYSTEM,ME,CARIBOU POLICE DEPT,TRUCK TRACTOR,EA,1,167746,2018-09-10 11:45:00.999999,Requested DTID is no longer in the inventory.
SYSTEM,ME,CARIBOU POLICE DEPT,"TRUCK,CARGO",EA,1,176428,2018-09-10 11:48:46.000002,Requested DTID is no longer in the inventory.
SYSTEM,ME,CARIBOU POLICE DEPT,"TRUCK,VAN",EA,1,29585,2018-08-28 15:25:24.000001,Requested DTID is no longer in the inventory.
SYSTEM,ME,FARMINGTON POLICE DEPARTMENT,"HOLSTER,PISTOL",EA,15,54.69,2018-08-08 21:06:08.999997,Requested DTID is no longer in the inventory.
SYSTEM,ME,FARMINGTON POLICE DEPARTMENT,PRESSURE WASHER,EA,1,3000,2018-08-08 21:48:07.999998,Requested DTID is no longer in the inventory.
SYSTEM,ME,FRANKLIN COUNTY SHERIFF'S OFFICE,"CONVERSION KIT,5.56",KT,4,584,2018-08-16 07:38:15.999997,\nSales Order #: 2108468463
SYSTEM,ME,FRANKLIN COUNTY SHERIFF'S OFFICE,PRINTER,EA,1,2986,2018-09-12 15:19:41.000001,
SYSTEM,ME,LIMESTONE POLICE DEPT              ,"AUTOMOBILE,SEDAN",EA,1,16400,2018-06-15 10:24:23.999999,\nSales Order #: 2103517708\nRTD Screening Code: DOD
SYSTEM,ME,LIMESTONE POLICE DEPT              ,TRAFFIC AND TRANSIT SIGNAL SYSTEMS,EA,45,20,2018-07-10 11:37:07,Requested DTID is no longer in the inventory.
SYSTEM,ME,LIMESTONE POLICE DEPT              ,"MODIFICATION KIT, GUN",KT,6,378.79,2018-07-10 11:55:35.999996,\nSales Order #: 2105343309\nRTD Screening Code: DOD
SYSTEM,ME,LIMESTONE POLICE DEPT              ,PICKUP,EA,1,21412,2018-07-10 12:18:18.999999,Requested DTID is no longer in the inventory.
SYSTEM,ME,LIMESTONE POLICE DEPT              ,"ALL TERRAIN VEHICLE, 4 WHEEL",EA,1,11605,2018-06-15 10:24:23.999999,\nSales Order #: 2103521710\nRTD Screening Code: DOD
SYSTEM,ME,MEXICO POLICE DEPT,"UTILITY VEHICLE,OFF ROAD",EA,4,32000,2018-09-06 15:50:05.000001,Requested DTID is no longer in the inventory.
SYSTEM,ME,PRESQUE ISLE POLICE DEPT           ,"GENERATOR SET,DIESEL ENGINE",EA,1,10700,2018-06-07 10:22:34.000003,\nSales Order #: 2102671591\nRTD Screening Code: GSA
SYSTEM,ME,PRESQUE ISLE POLICE DEPT           ,PONTOONS AND FLOATING DOCKS,EA,1,14500,2018-06-07 10:22:34.000003,\nSales Order #: 2102679004\nRTD Screening Code: GSA
SYSTEM,ME,RUMFORD POLICE DEPT,STOPWATCH,EA,1,69.65,2018-07-08 18:37:31.999999,Requested DTID is no longer in the inventory.
SYSTEM,ME,RUMFORD POLICE DEPT,"POWER PLANT,ELECTRIC,TRAILER MOUNTED",EA,1,53500,2018-07-27 14:55:08.999996,\nSales Order #: 2106773448\nRTD Screening Code: DOD
SYSTEM,ME,WINDHAM POLICE DEPT,"POWER PLANT,ELECTRIC,TRAILER MOUNTED",EA,1,53500,2018-06-06 13:42:11.999998,\nSales Order #: 2102578376\nRTD Screening Code: GSA
SYSTEM,ME,WINDHAM POLICE DEPT,"POWER PLANT,ELECTRIC,TRAILER MOUNTED",EA,1,53500,2018-07-28 09:56:01.999997,\nSales Order #: 2106831620\nRTD Screening Code: DOD
SYSTEM,MI,ALBION DEPT OF PUBLIC SAFETY,"DRILL,TWIST",EA,8,66.54,2018-07-19 08:34:41.000001,\nSales Order #: 2105839189\nRTD Screening Code: DOD
SYSTEM,MI,ALBION DEPT OF PUBLIC SAFETY,"VAN, COMMERCIAL",EA,1,24584,2018-08-17 09:46:48,\nSales Order #: 2108457871\nRTD Screening Code: DOD
SYSTEM,MI,ALBION DEPT OF PUBLIC SAFETY,"HELMET,SAFETY",BX,2,92.46,2018-08-17 08:57:50.000002,\nSales Order #: 2108453912\nRTD Screening Code: DOD
SYSTEM,MI,ALBION DEPT OF PUBLIC SAFETY,"CONVERSION KIT,5.56",KT,4,584,2018-08-17 09:08:07.000002,\nSales Order #: 2108470977
SYSTEM,MI,ALBION DEPT OF PUBLIC SAFETY,"TRUCK,CARGO",EA,1,31249,2018-07-16 17:01:39.000003,\nSales Order #: 2105609051\nRTD Screening Code: DOD
SYSTEM,MI,ALBION DEPT OF PUBLIC SAFETY,"MONITOR, COMPUTER",EA,20,100,2018-07-18 11:41:27.999997,\nSales Order #: 2105746295\nRTD Screening Code: DOD
SYSTEM,MI,ALBION DEPT OF PUBLIC SAFETY,"SEGWAY,HT",EA,1,7455.5,2018-08-17 08:46:04.999996,\nSales Order #: 2108457870\nRTD Screening Code: DOD
SYSTEM,MI,ALBION DEPT OF PUBLIC SAFETY,"VAN, COMMERCIAL",EA,1,20173,2018-08-17 09:46:48,\nSales Order #: 2108457881\nRTD Screening Code: DOD
SYSTEM,MI,ALBION DEPT OF PUBLIC SAFETY,TRAILER,EA,1,1600,2018-07-10 08:21:03.000001,\nSales Order #: 2105141827\nRTD Screening Code: DOD
SYSTEM,MI,ALLEGAN COUNTY SHERIFF DEPT,"TRUCK,UTILITY",EA,1,192513,2018-07-17 07:26:29.000003,\nSales Order #: 2105750809\nRTD Screening Code: DOD
SYSTEM,MI,BATTLE CREEK POLICE DEPT,"CASE,PHOTOGRAPHIC EQUIPMENT",EA,16,220.97,2018-09-06 10:16:55.000004,\nSales Order #: 2110054968\nRTD Screening Code: DOD
SYSTEM,MI,BRIGHTON POLICE DEPT,"TOOL KIT,HOME REPAIR",KT,1,290.37,2018-07-11 13:49:10.000001,Requested DTID is no longer in the inventory.
SYSTEM,MI,BRIGHTON POLICE DEPT,"WINDOW,VEHICULAR",EA,1,2263.45,2018-06-27 14:20:14.000004,\nSales Order #: 2104348756\nRTD Screening Code: DOD
SYSTEM,MI,BRIGHTON POLICE DEPT,"BAG,PAPER",BE,1,41.34,2018-07-03 12:03:45.999996,\nSales Order #: 2104747711\nRTD Screening Code: DOD
SYSTEM,MI,CLAYTON TOWNSHIP POLICE DEPT,"CART, STORAGE",EA,1,350,2018-08-31 10:24:10.000002,\nSales Order #: 2109784148\nRTD Screening Code: DOD
SYSTEM,MI,CLAYTON TOWNSHIP POLICE DEPT,RIFLEMAN SET,SE,12,335.76,2018-08-31 10:24:10.000002,Requested DTID is no longer in the inventory.
SYSTEM,MI,CLAYTON TOWNSHIP POLICE DEPT,"CABINET, OFFICE",EA,1,250,2018-08-31 10:24:10.000002,Requested DTID is no longer in the inventory.
SYSTEM,MI,CLAYTON TOWNSHIP POLICE DEPT,"PROJECTOR,MULTIMEDIA",EA,1,775.59,2018-08-31 11:36:13,Requested DTID is no longer in the inventory.
SYSTEM,MI,CLAYTON TOWNSHIP POLICE DEPT,RUCKSACK MEDIUM (OCP) SET,SE,12,117.4,2018-08-28 08:22:39,\nSales Order #: 2109355486\nRTD Screening Code: DOD
SYSTEM,MI,CLAYTON TOWNSHIP POLICE DEPT,BATTERY CHARGER,EA,1,200,2018-08-28 08:22:39,\nSales Order #: 2109339275\nRTD Screening Code: DOD
SYSTEM,MI,CLAYTON TOWNSHIP POLICE DEPT,OFFICE DEVICES AND ACCESSORIES,EA,1,795,2018-08-28 08:22:39,\nSales Order #: 2109340786\nRTD Screening Code: DOD
SYSTEM,MI,CLAYTON TOWNSHIP POLICE DEPT,SHREDDER,EA,1,2500,2018-08-31 10:24:10.000002,Requested DTID is no longer in the inventory.
SYSTEM,MI,CLAYTON TOWNSHIP POLICE DEPT,"ENGINE,DIESEL",EA,2,2847,2018-08-31 10:24:10.000002,Requested DTID is no longer in the inventory.
SYSTEM,MI,CLAYTON TOWNSHIP POLICE DEPT,"TORCH OUTFIT,WELDING,GAS SHIELDED ARC",EA,1,1805,2018-08-24 13:54:31.999997,Requested DTID is no longer in the inventory.
SYSTEM,MI,CLAYTON TOWNSHIP POLICE DEPT,"ENGINE,DIESEL",EA,3,13477,2018-08-24 13:54:31.999997,\nSales Order #: 2109074033\nRTD Screening Code: DOD
SYSTEM,MI,CLAYTON TOWNSHIP POLICE DEPT,"JACK,SCISSORS,HAND",EA,1,131.22,2018-08-24 13:54:31.999997,Requested DTID is no longer in the inventory.
