Cancelled By,RTD Ref,State,Station Name (LEA),FSC,NIIN,Item Name,UI,Quantity,Acquisition Value,Demil Code,Date Requested,Justification,Reason Cancelled
SYSTEM,1826622,CO,SUMMIT COUNTY SHERIFF OFFICE,6720,DSDIGITA0,"CAMERA, DIGITAL",EA,1,1855.4,A,2017-04-11 12:39:50,THIS CAMERA WILL BE USED BY LAW ENFORCEMENT TO TAKE CRIME SCENE PHOTOS AND OTHER IMAGES RELATED TO PUBLIC SAFETY. ,Requested DTID is no longer in the inventory.
SYSTEM,1828817,CO,SUMMIT COUNTY SHERIFF OFFICE,5180,013756925,"TOOL KIT,AIRCRAFT MAINTENANCE",KT,4,1695,A,2017-04-13 20:57:35,"THESE TOOLS WILL BE USED BY LAW ENFORCEMENT OFFICERS TO FIX, REPAIR AND MAINTAIN EQUIPMENT, OR TO ASSIST CITIZENS IN DISTRESS TO FIX THEIR VEHICLES. ",\nSales Order #: 2069655011\nRTD Screening Code: DOD
SYSTEM,1824627,CO,SUMMIT COUNTY SHERIFF OFFICE,1240,015247981,"RANGE FINDER,LASER",EA,2,19745,D,2017-04-07 22:02:45,"THIS RANGE FINDER WILL BE USED FOR LAW ENFORCEMENT PURPOSES INCLUDING MEASURING DISTANCES AT CRIME SCENES, TRAFFIC ACCIDENTS AND OTHER SITUATIONS WHERE PRECISE DISTANCE MEASUREMENTS ARE IMPORTANT. ",Requested DTID is no longer in the inventory.
SYSTEM,1827851,CO,SUMMIT COUNTY SHERIFF OFFICE,5855,014652168,"ILLUMINATOR,INFRARE",EA,2,7786.31,C,2017-04-12 18:51:58,THESE ILLUMINATORS WILL BE USED BY LAW ENFORCEMENT OFFICERS DURING NIGHT VISION OPERATIONS TO IDENTIFY SUSPECTS AND THREATS. ,NULL
SYSTEM,1818477,CO,SUMMIT COUNTY SHERIFF OFFICE,5855,015345931,"ILLUMINATOR,INTEGRATED,SMALL ARMS",EA,2,825,D,2017-03-31 20:34:00,THIS WILL ALLOW OUR LAW ENFORCEMENT OFFICERS TO IDENTIFY THREATS AND OTHER TARGETS DURING NIGHT VISION OPERATIONS WITH THE INFRARED ILLUMINATOR. ,Requested DTID is no longer in the inventory.
SYSTEM,1818476,CO,SUMMIT COUNTY SHERIFF OFFICE,5855,015345931,"ILLUMINATOR,INTEGRATED,SMALL ARMS",EA,3,825,D,2017-03-31 20:34:00,THIS WILL ALLOW OUR LAW ENFORCEMENT OFFICERS TO IDENTIFY THREATS AND OTHER TARGETS DURING NIGHT VISION OPERATIONS WITH THE INFRARED ILLUMINATOR. ,Requested DTID is no longer in the inventory.
SYSTEM,1820387,CO,SUMMIT COUNTY SHERIFF OFFICE,5180,003577770,"TOOL KIT,REPAIRMAN'S,SMALL ARMS",KT,1,1809,A,2017-04-03 15:45:45,THIS KIT WILL BE USED TO SERVICE AND REPAIR LAW ENFORCEMENT WEAPONS THAT ARE USED BY OUR DEPUTIES.,NULL
SYSTEM,1818299,CO,SUMMIT COUNTY SHERIFF OFFICE,2350,015750646,UNMANNED VEHICLE,EA,1,187312,Q,2017-03-31 17:11:09,"FOR LAW ENFORCEMENT PURPOSES TO USE IN HAZARDOUS ENVIOORNMENTS WHERE IT IS NOT SAFE TO SEND DEPUTIES, SUCH AS ARMED BARRICADED SUBJECT SITUATIONS, CHEMICAL SPILLS, CHEMICAL SUICIDE SITUATIONS AND OTHER HAZARDOUS SITUATIONS.",\nSales Order #: 2068675378\nRTD Screening Code: DOD
SYSTEM,1830454,CO,SUMMIT COUNTY SHERIFF OFFICE,6650,DSBINOCUL,BINOCULARS,EA,1,208.47,A,2017-04-17 17:34:00,THESE BINOCULARS WILL BE USED FOR LAW ENFORCEMENT SURVEILLANCE OF CRIMINAL ACTIVITIES AS WELL AS ANY LAW ENFORCEMENT SITUATION WHERE MAGNIFIED VISION IS NEEDED.,\nSales Order #: 2069848689\nRTD Screening Code: DOD
SYSTEM,1867943,CO,SUMMIT COUNTY SHERIFF OFFICE,5855,015387994,"VIEWER,INFRARED",EA,10,19221.25,C,2017-06-05 19:14:17,"THESE THERMAL IMAGING DEVICES WILL BE USED BY LAW ENFORCEMENT OFFICERS TO DETECT CRIMES AND LOCATE SUSPECTS, IN SEARCH AND RESCUE SITUATIONS TO FIND MISSING PERSONS AND ANY OTHER SITUATIONS WHERE THEY MIGHT BE USEFUL.",\nSales Order #: 2073657943\nRTD Screening Code: DOD
SYSTEM,1867944,CO,SUMMIT COUNTY SHERIFF OFFICE,5855,015387994,"VIEWER,INFRARED",EA,1,19221.25,C,2017-06-05 19:14:17,"THIS THERMAL IMAGING DEVICE WILL BE USED BY LAW ENFORCEMENT OFFICERS TO DETECT CRIMES AND LOCATE SUSPECTS, IN SEARCH AND RESCUE SITUATIONS TO FIND MISSING PERSONS AND ANY OTHER SITUATIONS WHERE THEY MIGHT BE USEFUL.",\nSales Order #: 2073656137\nRTD Screening Code: DOD
SYSTEM,1857767,CO,SUMMIT COUNTY SHERIFF OFFICE,6720,015682071,"CAMERA SYSTEM,RECONNAISSANCE",KT,4,8450,C,2017-05-19 12:20:22,"THESE CAMERA SYSTEMS WILL BE USED BY LAW ENFORCEMENT TO TAKE CRIME SCENE PHOTOS, SURVEILLANCE AND OTHER IMAGES RELATED TO PUBLIC SAFETY. ",NULL
SYSTEM,1866958,CO,SUMMIT COUNTY SHERIFF OFFICE,5855,015665320,"MOUNTING LOCKING MECHANISM,GOGGLES,NIGHT",EA,1,697.53,A,2017-06-02 21:42:00,THIS NIGHT VISION MOUNT WILL BE USED BY LAW ENFORCEMENT OFFICERS TO MOUNT NIGHT VISION DEVICES WHILE SEARCHING FOR SUSPECTS OR SURVEILLANCE OPERATIONS. ,Requested DTID is no longer in the inventory.
SYSTEM,1857053,CO,SUMMIT COUNTY SHERIFF OFFICE,1240,015042221,"RANGE FINDER,LASER",EA,6,20501,D,2017-05-18 19:45:27,"THESE RANGE FINDERS WILL BE USED FOR LAW ENFORCEMENT PURPOSES INCLUDING MEASURING DISTANCES AT CRIME SCENES, TRAFFIC ACCIDENTS AND OTHER SITUATIONS WHERE PRECISE DISTANCE MEASUREMENTS ARE IMPORTANT. ",\nSales Order #: 2072372598\nRTD Screening Code: DOD
SYSTEM,1866979,CO,SUMMIT COUNTY SHERIFF OFFICE,5855,013025493,"SCOPE,NIGHT-POCKET",EA,5,4107,C,2017-06-02 23:09:15,"THESE NIGHT VISION DEVICES WILL BE USED BY LAW ENFORCEMENT FOR SUSPECT SURVEILLANCE, IDENTIFICATION OF POSSIBLE THREATS IN LOW LIGHT SITUATIONS AND FOR LOCATING MISSING PERSONS IN SEARCH AND RESCUE OPERATIONS BY LAW ENFORCEMENT PERSONNEL. ",\nSales Order #: 2073539246\nRTD Screening Code: DOD
SYSTEM,1866359,CO,SUMMIT COUNTY SHERIFF OFFICE,2330,DSTRAILE1,TRAILER,EA,1,7000,A,2017-06-01 20:36:11,THIS TRAILER WILL BE USED BY LAW ENFORCEMENT OFFICERS TO TOW OUR SNOWMOBILES AND ATV'S THAT USED FOR LAW ENFORCEMENT BACKCOUNTRY PATROL AND SEARCH AND RESCUE WORK. ,Requested DTID is no longer in the inventory.
SYSTEM,1866937,CO,SUMMIT COUNTY SHERIFF OFFICE,5855,015959415,"MOUNTING LOCKING MECHANISM,GOGGLES,NIGHT",EA,1,1014.35,A,2017-06-02 19:56:32,THIS NIGHT VISION MOUNT WILL BE USED BY LAW ENFORCEMENT OFFICERS TO MOUNT NIGHT VISION DEVICES WHILE SEARCHING FOR SUSPECTS OR SURVEILLANCE OPERATIONS. ,\nSales Order #: 2073536169\nRTD Screening Code: DOD
SYSTEM,1873669,CO,SUMMIT COUNTY SHERIFF OFFICE,5855,014502333,"BINOCULAR,NIGHT VISION",EA,1,8174.6,C,2017-06-13 20:07:55,"THIS NIGHT VISION DEVICE WILL BE USED BY LAW ENFORCEMENT FOR SUSPECT SURVEILLANCE, IDENTIFICATION OF POSSIBLE THREATS IN LOW LIGHT SITUATIONS AND FOR LOCATING MISSING PERSONS IN SEARCH AND RESCUE OPERATIONS BY LAW ENFORCEMENT PERSONNEL. ",NULL
SYSTEM,1862459,CO,SUMMIT COUNTY SHERIFF OFFICE,5855,015026414,"ILLUMINATOR,INFRARE",EA,1,8038.25,D,2017-05-25 19:13:35,THIS ILLUMINATOR WILL ALLOW OUR LAW ENFORCEMENT OFFICERS TO IDENTIFY THREATS AND OTHER TARGETS DURING NIGHT VISION OPERATIONS WITH THE INFRARED ILLUMINATOR. ,\nSales Order #: 2072954627\nRTD Screening Code: DOD
SYSTEM,1862460,CO,SUMMIT COUNTY SHERIFF OFFICE,5855,013637491,"IMAGE INTENSIFIER,NIGHT VISION",EA,2,4674,C,2017-05-25 19:13:35,"THESE NIGHT VISION DEVICES WILL BE USED BY LAW ENFORCEMENT FOR SUSPECT SURVEILLANCE, IDENTIFICATION OF POSSIBLE THREATS IN LOW LIGHT SITUATIONS AND FOR LOCATING MISSING PERSONS IN SEARCH AND RESCUE OPERATIONS BY LAW ENFORCEMENT PERSONNEL. ",\nSales Order #: 2072954641\nRTD Screening Code: DOD
SYSTEM,1885499,CO,SUMMIT COUNTY SHERIFF OFFICE,1385,DSROBTEOD,EOD ROBOT,EA,2,14608.44,D,2017-06-27 23:34:09,"THESE ROBOTS WILL BE USED BY LAW  ENFORCEMENT OFFICERS DURING SITUATIONS WHERE IT IS NOT SAFE TO SEND IN HUMANS, SUCH AS HAZMAT SITUATIONS, ARMED BARRICADED INDIVIDUALS, ETC._x000D_
",Requested DTID is no longer in the inventory.
SYSTEM,1829372,CO,SUMMIT COUNTY SHERIFF OFFICE,8415,015386768,"JACKET,COLD WEATHER",EA,1,64,A,2017-04-14 16:54:44,FOR LAW ENFORCEMENT PURPOSES TO KEEP OUR DEPUTIES WARM DURING EXTENDED COLD WEATHER OUTDOOR SITUATIONS IN A HIGH ALPINE ENVIRONMENT,Requested DTID is no longer in the inventory.
SYSTEM,1823779,CO,SUMMIT COUNTY SHERIFF OFFICE,5855,014643151,"SIGHT,THERMAL",EA,1,19306,D,2017-04-07 01:14:44,"THIS WILL BE USED FOR LAW ENFORCEMENT SURVEILLANCE OPERATIONS FOR CRIMINAL ACTIVITY, AS WELL AS SEARCH AND RESCUE OPERATIONS BY LAW ENFORCEMENT PERSONNEL TO LOCATE LOST PERSONS. ",Requested DTID is no longer in the inventory.
SYSTEM,1823806,CO,SUMMIT COUNTY SHERIFF OFFICE,5855,015323606,"TELESCOPE,NON-INVER",EA,2,2519.25,D,2017-04-07 01:41:39,"THIS WILL BE USED FOR LAW ENFORCEMENT SURVEILLANCE OPERATIONS FOR CRIMINAL ACTIVITY, AS WELL AS SEARCH AND RESCUE OPERATIONS BY LAW ENFORCEMENT PERSONNEL TO LOCATE LOST PERSONS. ",\nSales Order #: 2069096448\nRTD Screening Code: DOD
SYSTEM,1251901,CO,TRINIDAD POLICE DEPT,4240,015475927,SPAX,EA,1,80.45,A,2015-09-14 09:54:42,THESE ITEMS WILL BE UTILIZED BY THE TPD SWAT TEAM FOR USE IN TACTICAL OPERATIONS,NULL
SYSTEM,1847000,CO,VAIL POLICE DEPARTMENT,7021,DSLAPTOP2,LAPTOP COMPUTER,EA,4,584,A,2017-05-04 17:54:20,"FOR OFFICERS FOR TRAINING, PRESENTATIONS, AND INVESTIGATIONS",Requested DTID is no longer in the inventory.
SYSTEM,1846122,CO,WELD COUNTY SHERIFF OFFICE,1385,015936219,PACKBOT 510 WITH FASTAC REMOTELY CONTROL,EA,4,77000,Q,2017-05-03 15:37:54,WELD COUNTY SWAT HAS LIMITED ROBOT CAPABILITY.  THIS ITEM WILL ALLOW OPERATORS TO FIND SUSPECTS WITHOUT UNNECESSARILY EXPOSING THEMSELVES TO AN UNKNOWN SITUATION.  ,NULL
SYSTEM,1725210,CO,WELD COUNTY SHERIFF OFFICE,6515,DSMEDSUPP,MEDICAL SUPPLIES,EA,500,40,A,2016-11-15 15:18:43,WELD COUNTY SWAT HAS PROVIDED ACTIVE SHOOTER TRAINING TO ALL COUNTY DEPARTMENTS.  WE HAVE FOUND THAT THEIR FIRST AID KITS CONSIST OF NOTHING MORE THAN BAND AIDS AND NEOSPORINE.  THESE ITEMS WILL HELP SAVE LIVES WHEN NECESSARY.,NULL
SYSTEM,1850494,CO,YUMA COUNTY SHERIFF OFFICE,5130,015351215,"POWER TOOL SET,ELECTRIC,PORTABLE",SE,1,611.69,A,2017-05-10 02:59:17,THIS ITEM WOULD BE USED TO REPAIR AND MAINTAIN SHERIFF'S OFFICE FLEET AND PATROL VEHICLES ,\nSales Order #: 2071645287\nRTD Screening Code: DOD
SYSTEM,1829260,CO,YUMA COUNTY SHERIFF OFFICE,6115,014620291,"GENERATOR SET,DIESEL ENGINE",EA,1,25073,A,2017-04-14 13:06:23,ASKING FOR RECONSIDERATION ON PREVIOUSLY DENIED REQUEST. OUR AGENCY DOSE HAVE 9 LIKE UNITS WE HAVE 4 OF THOSE UNITS INSTALLED AND HAVE EMERGENCY SHELTERS IN NEED OF THE OTHER 3 UNITS HOWEVER I HAVE FOUND THESE UNITS TO BE UNREPAIRABLE AND WOULD LIKE TO RETURN THEM AT THE SAME TIME WE WOULD PICK UP THESE UNITS DUE TO THE FACT THAT THE THREE CURRENT UNITS WE HAVE ARE LITTLE TO NO USE TO OUR AGENCY. ,Requested DTID is no longer in the inventory.
SYSTEM,1829262,CO,YUMA COUNTY SHERIFF OFFICE,6115,014620291,"GENERATOR SET,DIESEL ENGINE",EA,1,25073,A,2017-04-14 13:06:23,ASKING FOR RECONSIDERATION ON PREVIOUSLY DENIED REQUEST. OUR AGENCY DOSE HAVE 9 LIKE UNITS WE HAVE 4 OF THOSE UNITS INSTALLED AND HAVE EMERGENCY SHELTERS IN NEED OF THE OTHER 3 UNITS HOWEVER I HAVE FOUND THESE UNITS TO BE UNREPAIRABLE AND WOULD LIKE TO RETURN THEM AT THE SAME TIME WE WOULD PICK UP THESE UNITS DUE TO THE FACT THAT THE THREE CURRENT UNITS WE HAVE ARE LITTLE TO NO USE TO OUR AGENCY. ,Requested DTID is no longer in the inventory.
SYSTEM,1824520,CO,YUMA COUNTY SHERIFF OFFICE,5140,014408588,"TOOL BOX,PORTABLE",EA,4,400.46000000000004,A,2017-04-07 16:50:50,"THESE BOXES WOULD BE USED FOR SECURE STORAGE OF SHERIFF'S OFFICE TOOLS AT THE SHERIFF'S OFFICE, AND EQUIPMENT AT THE REMOTE WEAPONS RANGE.",Requested DTID is no longer in the inventory.
SYSTEM,1824523,CO,YUMA COUNTY SHERIFF OFFICE,1240,015366633,"RANGE FINDER,LASER",EA,1,335.28000000000003,A,2017-04-07 16:50:50,THIS RANGE FINDER WILL BE USED BY SHERIFF'S OFFICE RANGE INSTRUCTORS TO CONFIRM QUALIFICATION DISTANCES ON THE SHERIFF'S OFFICE WEAPONS RANGE.,Requested DTID is no longer in the inventory.
SYSTEM,1826841,CO,YUMA COUNTY SHERIFF OFFICE,5120,DSHANDTOL,"HAND TOOLS NONEDGED, NONPOWERED",LT,1,25000,A,2017-04-12 00:33:27,THESE ITEMS WOULD BE USED IN SHERIFF'S OFFICE MAINTENANCE AND REPAIR SHOP TO REPAIR AND MAINTAIN FLEET AND PATROL VEHICLES AND WILL ALSO BE USED AT SHERIFFS OFFICE RANGE FOR MAINTENANCE TO RANGE AND RANGE BUILDINGS.,Requested DTID is no longer in the inventory.
SYSTEM,1873658,CO,YUMA COUNTY SHERIFF OFFICE,5110,013946252,"MULTI-TOOL,FOLDING,POCKET",EA,16,51.19,A,2017-06-13 19:29:22,THESE TOOLS WILL BE ISSUED TO PATROL DEPUTIES AS WELL AS MAINTENANCE DEPUTIES FOR SIMPLE REPAIR WORK WHILE ON LAW ENFORCEMENT DUTY.,\nSales Order #: 2074369155\nRTD Screening Code: DOD
SYSTEM,1870277,CO,YUMA COUNTY SHERIFF OFFICE,2420,001776863,"TRACTOR,WHEELED,AGR",EA,1,53500,A,2017-06-07 23:00:10,THIS ITEM WOULD BE USED FOR SHERIFF'S OFFICE RANGE MAINTENANCE AND SNOW REMOVAL AT THE SHERIFF'S OFFICE,Requested DTID is no longer in the inventory.
SYSTEM,1882690,CO,YUMA COUNTY SHERIFF OFFICE,4910,015017342,"TOOL SET,SATS,MOD 1",SE,1,29916.2,B,2017-06-23 15:37:46,"THIS ITEM WOULD BE USED IN SHERIFF'S OFFICE MAINTENANCE AND REPAIR SHOP TO REPAIR AND MAINTAIN THE _x000D_
PATROL AND FLEET VEHICLES ",\nSales Order #: 2075154678\nRTD Screening Code: DOD
SYSTEM,1885865,CO,YUMA COUNTY SHERIFF OFFICE,6210,DSLIGHTSE,LIGHT SET,EA,9,50,A,2017-06-28 11:02:45,THESE LIGHTS WILL BE ISSUED TO PATROL DEPUTIES FOR SEARCH WARRANT EXECUTION.,Requested DTID is no longer in the inventory.
SYSTEM,1851033,CO,YUMA COUNTY SHERIFF OFFICE,2340,DSMULE000,MULE,EA,1,8900,A,2017-05-10 21:41:55,THIS ITEM WOULD BE USED FOR SHERIFF'S OFFICE SHOOTING RANGE MAINTENANCE ,Requested DTID is no longer in the inventory.
SYSTEM,1865851,CO,YUMA COUNTY SHERIFF OFFICE,6230,DSLIGHT01,"ELECTRIC PORTABLE, HAND LIGHTING EQUIP",EA,1,60,A,2017-06-01 00:07:38,THIS ITEM WOULD BE USED FOR MAINTENANCE AND REPAIR TO SHERIFFS OFFICE FLEET AND PATROL VEHICLES ,\nSales Order #: 2073303497\nRTD Screening Code: DOD
SYSTEM,1816692,CO,YUMA COUNTY SHERIFF OFFICE,2350,015750646,UNMANNED VEHICLE,EA,1,187312,Q,2017-03-30 14:15:44,THIS ROBOT WOULD BE USED BY THE SHERIFF'S OFFICE DEPUTIES ON WARRANT EXECUTION FOR THEIR SAFETY.,\nSales Order #: 2068701039\nRTD Screening Code: DOD
SYSTEM,1816689,CO,YUMA COUNTY SHERIFF OFFICE,6920,011671396,"TARGET,SILHOUETTE",BX,1,166.61,A,2017-03-30 14:15:44,THESE TARGETS WILL BE USED BY SHERIFF'S OFFICE DEPUTIES DURING TRAINING.,\nSales Order #: 2068599544\nRTD Screening Code: DOD
SYSTEM,1829261,CO,YUMA COUNTY SHERIFF OFFICE,6115,014620291,"GENERATOR SET,DIESEL ENGINE",EA,1,25073,A,2017-04-14 13:06:23,ASKING FOR RECONSIDERATION ON PREVIOUSLY DENIED REQUEST. OUR AGENCY DOSE HAVE 9 LIKE UNITS WE HAVE 4 OF THOSE UNITS INSTALLED AND HAVE EMERGENCY SHELTERS IN NEED OF THE OTHER 3 UNITS HOWEVER I HAVE FOUND THESE UNITS TO BE UNREPAIRABLE AND WOULD LIKE TO RETURN THEM AT THE SAME TIME WE WOULD PICK UP THESE UNITS DUE TO THE FACT THAT THE THREE CURRENT UNITS WE HAVE ARE LITTLE TO NO USE TO OUR AGENCY. ,Requested DTID is no longer in the inventory.
SYSTEM,1474880,CT,BEACON FALLS POLICE,1005,012338636,"STOCK,GUN,SHOULDER",EA,4,11.84,D,2016-03-06 22:21:56,ITEM REQUIRED TO CONVERT OUR M16 RIFLES TO M4 STYLE RIFLE LAW ENFORCEMENT USE,\nSales Order #: 2038289319\nRTD Screening Code: DOD
SYSTEM,1805969,CT,CT STATE POLICE,8460,006068366,"KIT BAG,FLYER'S",EA,1,32.660000000000004,A,2017-03-16 12:37:34,CONNECTICUT STATE POLICE TACTICAL TEAM REQUESTS THE ONE KIT BAGS FOR THE PATROL TROOPERS EMERGENCY RESPONSE EQUIPMENT.  THESE BAGS WILL AID IN RESPONSE ORGANIZATION AND AN EFFECTIVE DEPLOYMENT CAPABILITY.,\nSales Order #: 2067352649\nRTD Screening Code: DOD
SYSTEM,1821466,CT,CT STATE POLICE,6710,DSCAMCOR1,CAMCORDER,EA,1,200,A,2017-04-04 12:00:10,TO BE USED BY CT STATE POLICE ACADEMY STAFF TO FILM RECRUITS AND TROOPERS DURING TRAINING AS WELL AS CREATE TRAINING VIDEOS TO BE USED DURING IN-SERVICE AND RECRUIT TRAINING CLASSES. ,\nSales Order #: 2068778308\nRTD Screening Code: DOD
SYSTEM,1850059,CT,CT STATE POLICE,6670,015190669,"SCALE,WEIGHING",EA,1,1173.59,A,2017-05-09 13:58:09,CONNECTICUT STATE POLICE AVIATION REQUESTS THE DIGITAL SCALE FOR COMPUTING AIRCRAFT WEIGHT AND BALANCE.  THIS SCALE WILL AID STATE POLICE PILOTS BY PRECISELY MEASURING AIRCRAFT CARGO WHICH WILL ENHANCE THE AVIATION SAFETY PROGRAM.,Requested DTID is no longer in the inventory.
SYSTEM,1823191,CT,CT STATE POLICE,6545,015300929,"FIRST AID KIT,UNIVE",KT,42,109.29,A,2017-04-06 07:37:08,TO BE USED BY CT STATE POLICE TACTICAL UNITS TO BE WORN ON ISSUED EQUIPMENT AND PROVIDED IMMEDIATE MEDICAL CARE IF THE SITUATION SHOULD ARISE. ,NULL
SYSTEM,1842033,CT,CT STATE POLICE,8405,DSOUTMENS,"OUTERWEAR, MEN'S",EA,2,25,A,2017-04-27 15:47:04,CONNECTICUT STATE POLICE AVIATION SECTION REQUESTS THE 2 AVAILABLE FLIGHT SUITS.  THESE FLIGHT SUITS WILL PROVIDE PILOTS AND CREWMEMBERS WITH THE APPROPRIATE NOMEX FLIGHT APPAREL.  NOMEX FLIGHT SUITS ARE AN INDUSTRY SAFETY STANDARD IN AVIATION OPERATIONS AND WILL MAXIMIZE SAFETY WHEN OPERATING STATE POLICE AIRCRAFT.,\nSales Order #: 2070972507\nRTD Screening Code: DOD
SYSTEM,1842036,CT,CT STATE POLICE,6720,DSDIGITA0,"CAMERA, DIGITAL",EA,1,500,A,2017-04-27 15:47:04,"CONNECTICUT STATE POLICE REQUESTS THIS AVAILABLE DIGITAL CAMERA WHICH WILL BE USED WHEN CONDUCTING AERIAL PHOTOGRAPHY.  AERIAL PHOTOGRAPHY IS ESSENTIAL WHEN ASSISTING FEDERAL, STATE AND LOCAL AGENCIES IN MISSION PLANNING AND UPDATING EMERGENCY OPERATIONS PLANS.",Requested DTID is no longer in the inventory.
SYSTEM,1842037,CT,CT STATE POLICE,7240,000893827,"CAN,MILITARY",EA,10,19.05,A,2017-04-27 15:47:04,CONNECTICUT STATE POLICE MASS TRANSIT UNIT REQUESTS 10 WATER CANS.  THESE WATER CANS WILL BE UTILIZED FOR CARRYING ONBOARD WATER FOR THE BOMB DETECTING K9S.  HAVING ACCESS TO ADDITIONAL WATER RESOURCES REMOTELY IS ESSENTIAL FOR THE STATE POLICE MASS TRANSIT TEAMS AS THEY ARE ALWAYS ON THE MOVE.,Requested DTID is no longer in the inventory.
SYSTEM,1837750,CT,CT STATE POLICE,7025,DSHARDDR1,"HARD DRIVE, INTERNAL",EA,20,308,A,2017-04-20 10:50:41,CONNECTICUT STATE POLICE REQUESTS 20 UNITS FOR THE LAPTOPS AND DESKTOPS MOST RECENTLY ACQUIRED.  THE FULLY FUNCTIONAL COMPUTERS WILL BE REPLACING OLD TECHNOLOGY AT THE STATE POLICE TRAINING ACADEMY.  THE COMPUTERS AND HARD DRIVES WILL BE USED FOR BOTH NEW TROOPER TRAINEES AND FOR INSERVICE OF SWORN PERSONNEL AT THE STATE POLICE ACADEMY.,\nSales Order #: 2070155429\nRTD Screening Code: DOD
SYSTEM,1424198,CT,DOJ/FBI NEW HAVEN,8415,015386300,"PARKA,EXTREME COLD",EA,1,101.04,A,2016-01-20 13:18:28,TO BE USED BY FBI PERSONNEL WHEN DEPLOYED TO COLD ENVIRONMENTS. ,\nSales Order #: 2034553059\nRTD Screening Code: DOD
SYSTEM,1424199,CT,DOJ/FBI NEW HAVEN,8415,015386289,"PARKA,EXTREME COLD",EA,1,101.04,A,2016-01-20 13:18:28,TO BE USED BY FBI PERSONNEL WHEN DEPLOYED TO COLD ENVIRONMENTS.,\nSales Order #: 2034553079\nRTD Screening Code: DOD
SYSTEM,1813738,CT,DOJ/FBI NEW HAVEN,8460,006068366,"KIT BAG,FLYER'S",EA,8,32.660000000000004,A,2017-03-27 14:08:22,TO BE USED BY FBI PERSONNEL TO STORE SAFETY GEAR INCLUDING HARNESSED AND HARD HATS.,\nSales Order #: 2068181976\nRTD Screening Code: DOD
SYSTEM,1583816,CT,DOJ/FBI NEW HAVEN,1385,014834575,"TOOL KIT,EXPLOSIVE",EA,2,7018,C,2016-06-16 06:48:46,FOR USE BY FBI BOMB TECHNICIANS TO DISRUPT EXPLOSIVE DEVICES PRIOR TO DETONATION IN ORDER TO PRESERVE EVIDENCE AND PROTECT THE PUBLIC FROM EXPLOSIONS.,\nSales Order #: 2046552402\nRTD Screening Code: DOD
SYSTEM,1759910,CT,DOJ/FBI NEW HAVEN,1240,015330939,"TELESCOPE,ARTICULATED",EA,3,800,D,2016-12-29 10:03:11,FOR USE BY FBI SNIPERS AS A MULTI-ROLE OPTIC TO MOUNT TO THEIR STANDARD M4 PLATFORMS AS A CQB AND DISTANCE OPTIC.,NULL
SYSTEM,1317108,CT,DOJ/FBI NEW HAVEN,5136,014297445,"DIE AND TAP SET,THREAD CUTTING",SE,1,168.48,A,2015-10-14 09:00:07,TO BE USED BY FBI TTA PERSONNEL DURING DEPLOYMENTS. ,\nSales Order #: 2028104708\nRTD Screening Code: DOD
SYSTEM,1280242,CT,DOJ/FBI NEW HAVEN,5110,015411206,"MULTI-TOOL,FOLDING,POCKET",EA,4,110.15,A,2015-09-23 10:29:35,TO BE USED BY FBI SWAT AND TTA PERSONNEL DURING OPERATIONAL DEPLOYMENTS.,\nSales Order #: 2026753853\nRTD Screening Code: DOD
SYSTEM,1813727,CT,DOJ/FBI NEW HAVEN,3740,015164415,"BEDNET,POP-UP",EA,1,127.57000000000001,A,2017-03-27 13:34:07,TO BE USED BY FBI PERSONNEL WHEN DEPLOYED TO THE FIELD.,\nSales Order #: 2068164624\nRTD Screening Code: DOD
SYSTEM,1813722,CT,DOJ/FBI NEW HAVEN,3740,015164415,"BEDNET,POP-UP",EA,1,127.57000000000001,A,2017-03-27 13:34:07,TO BE USED BY FBI PERSONNEL WHEN HAVE TO OVERNIGHT DURING DEPLOYMENT.,\nSales Order #: 2068167114\nRTD Screening Code: DOD
SYSTEM,1813721,CT,DOJ/FBI NEW HAVEN,8415,015386742,"JACKET,COLD WEATHER",EA,2,64,A,2017-03-27 13:34:07,TO BE USED BY FBI PERSONNEL WHEN DEPLOYED TO COLD ENVIRONMENTS.,\nSales Order #: 2068167117\nRTD Screening Code: DOD
SYSTEM,1813720,CT,DOJ/FBI NEW HAVEN,5180,004081350,"TOOL KIT,LINEMAN'S",KT,6,1189,A,2017-03-27 13:34:07,TO BE USED BY FBI TTA PERSONNEL WHEN INSTALLING COVERT CAMERA ON UTILITY POLES.,\nSales Order #: 2068167115\nRTD Screening Code: DOD
SYSTEM,1813733,CT,DOJ/FBI NEW HAVEN,8415,015386747,"JACKET,COLD WEATHER",EA,2,64,A,2017-03-27 13:49:16,TO BE USED BY FBI PERSONNEL WHEN DEPLOYED TO COLD ENVIRONMENTS. ,\nSales Order #: 2068181983\nRTD Screening Code: DOD
SYSTEM,1813732,CT,DOJ/FBI NEW HAVEN,8415,015387786,"UNDERSHIRT,COLD WEA",EA,2,18.07,A,2017-03-27 13:49:16,TO BE USED BY FBI PERSONNEL WHEN DEPLOYED TO COLD ENVIRONMENTS ,\nSales Order #: 2068171683\nRTD Screening Code: DOD
SYSTEM,1813731,CT,DOJ/FBI NEW HAVEN,8415,015386754,"JACKET,COLD WEATHER",EA,4,64,A,2017-03-27 13:49:16,TO BE USED BY FBI PERSONNEL WHEN DEPLOYED TO COLD ENVIRONMENTS.,\nSales Order #: 2068181982\nRTD Screening Code: DOD
